param-0-nm,param-1-n,param-2-m,cps+cbn-regression-quadratic-real,cps+cbn-regression-quadratic-sys,cps+cbn-regression-quadratic-user,cps+cbv-regression-quadratic-real,cps+cbv-regression-quadratic-sys,cps+cbv-regression-quadratic-user,cps+lazy-regression-quadratic-real,cps+lazy-regression-quadratic-sys,cps+lazy-regression-quadratic-user,cps+native-compute-native-compute-compilation-real,cps+native-compute-native-compute-conversion-to-native-code-real,cps+native-compute-native-compute-evaluation-real,cps+native-compute-native-compute-reification-real,cps+native-compute-regression-quadratic-real,cps+native-compute-regression-quadratic-sys,cps+native-compute-regression-quadratic-user,cps+simpl-regression-quadratic-real,cps+simpl-regression-quadratic-sys,cps+simpl-regression-quadratic-user,cps+vm-compute-regression-quadratic-real,cps+vm-compute-regression-quadratic-sys,cps+vm-compute-regression-quadratic-user,rewrite-strat(bottomup-bottomup)-regression-exponential-real,rewrite-strat(bottomup-bottomup)-regression-exponential-sys,rewrite-strat(bottomup-bottomup)-regression-exponential-user,rewrite-strat(topdown-bottomup)-regression-exponential-real,rewrite-strat(topdown-bottomup)-regression-exponential-sys,rewrite-strat(topdown-bottomup)-regression-exponential-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user
6230,1,6230,,,,,,,,,,,,,,,,,,,,0.021,0.,0.021,,,,,,,,,
6230,6230,1,,,,,,,,,,,,,,,,,,,,0.028,0.,0.028,,,,,,,,,
6242,1,6242,,,,0.019,0.,0.019,0.017,0.,0.017,,,,,,,,,,,,,,,,,,,,,,
6242,6242,1,,,,0.014,0.,0.014,0.019,0.,0.019,,,,,,,,,,,,,,,,,,,,,,
6245,1,6245,,,,,,,,,,0.07881,0.00018,0.00081,0.02457,0.104,0.,0.026,,,,,,,,,,,,,,,
6245,6245,1,,,,,,,,,,0.07918,0.00018,0.00088,0.02373,0.104,0.003,0.022,,,,,,,,,,,,,,,
6266,1,6266,,,,,,,,,,,,,,,,,,,,0.04,0.,0.04,,,,,,,,,
6266,6266,1,,,,,,,,,,,,,,,,,,,,0.027,0.003,0.023,,,,,,,,,
6294,1,6294,,,,,,,,,,0.08014,0.00018,0.00082,0.01867,0.1,0.,0.02,,,,,,,,,,,,,,,
6294,6294,1,,,,,,,,,,0.07934,0.00018,0.00104,0.02361,0.104,0.,0.026,,,,,,,,,,,,,,,
6300,1,6300,,,,0.015,0.,0.015,0.021,0.,0.021,,,,,,,,,,,,,,,,,,,,,,
6300,6300,1,,,,0.015,0.,0.015,0.04,0.,0.04,,,,,,,,,,,,,,,,,,,,,,
6302,1,6302,,,,,,,,,,,,,,,,,,,,0.023,0.,0.023,,,,,,,,,
6302,6302,1,,,,,,,,,,,,,,,,,,,,0.029,0.,0.029,,,,,,,,,
6320,79,80,,,,0.008,0.,0.008,0.009,0.,0.009,0.07989,0.00021,0.00077,0.01664,0.097,0.,0.018,,,,0.022,0.003,0.018,,,,,,,,,
6338,1,6338,,,,,,,,,,,,,,,,,,,,0.021,0.,0.021,,,,,,,,,
6338,6338,1,,,,,,,,,,,,,,,,,,,,0.031,0.,0.031,,,,,,,,,
6343,1,6343,,,,,,,,,,0.08068,0.00018,0.00084,0.02566,0.107,0.,0.027,,,,,,,,,,,,,,,
6343,6343,1,,,,,,,,,,0.07975,0.00019,0.00088,0.02470,0.105,0.,0.026,,,,,,,,,,,,,,,
6358,1,6358,,,,0.015,0.,0.015,0.017,0.,0.017,,,,,,,,,,,,,,,,,,,,,,
6358,6358,1,,,,0.013,0.,0.013,0.039,0.,0.039,,,,,,,,,,,,,,,,,,,,,,
6370,1,6370,,,,0.022,0.,0.022,0.024,0.,0.024,,,,,,,,,,,,,,,,,,,,,,
6370,6370,1,,,,0.027,0.,0.027,0.03,0.,0.03,,,,,,,,,,,,,,,,,,,,,,
6374,1,6374,,,,,,,,,,,,,,,,,,,,0.021,0.,0.021,,,,,,,,,
6374,6374,1,,,,,,,,,,,,,,,,,,,,0.03,0.,0.03,,,,,,,,,
6391,1,6391,,,,,,,,,,0.07981,0.00018,0.00087,0.01700,0.098,0.003,0.015,,,,,,,,,,,,,,,
6391,6391,1,,,,,,,,,,0.07971,0.00019,0.00089,0.02593,0.106,0.,0.028,,,,,,,,,,,,,,,
6410,1,6410,,,,,,,,,,,,,,,,,,,,0.022,0.,0.022,,,,,,,,,
6410,6410,1,,,,,,,,,,,,,,,,,,,,0.029,0.,0.029,,,,,,,,,
6417,1,6417,,,,0.018,0.,0.018,0.031,0.003,0.028,,,,,,,,,,,,,,,,,,,,,,
6417,6417,1,,,,0.013,0.,0.013,0.014,0.,0.014,,,,,,,,,,,,,,,,,,,,,,
6440,1,6440,,,,,,,,,,0.07963,0.00018,0.00100,0.01694,0.097,0.,0.018,,,,,,,,,,,,,,,
6440,6440,1,,,,,,,,,,0.07972,0.00019,0.00088,0.03483,0.115,0.,0.036,,,,,,,,,,,,,,,
6446,1,6446,,,,,,,,,,,,,,,,,,,,0.039,0.,0.039,,,,,,,,,
6446,6446,1,,,,,,,,,,,,,,,,,,,,0.03,0.,0.03,,,,,,,,,
6475,1,6475,,,,0.029,0.,0.029,0.039,0.,0.039,,,,,,,,,,,,,,,,,,,,,,
6475,6475,1,,,,0.013,0.,0.013,0.014,0.,0.014,,,,,,,,,,,,,,,,,,,,,,
6480,80,81,,,,0.009,0.,0.009,0.01,0.,0.01,0.07378,0.00018,0.00042,0.02771,0.102,0.,0.029,,,,0.021,0.,0.021,,,,,,,,,
6482,1,6482,,,,,,,,,,,,,,,,,,,,0.021,0.,0.021,,,,,,,,,
6482,6482,1,,,,,,,,,,,,,,,,,,,,0.028,0.,0.028,,,,,,,,,
6489,1,6489,,,,,,,,,,0.07922,0.00018,0.00085,0.01750,0.097,0.,0.019,,,,,,,,,,,,,,,
6489,6489,1,,,,,,,,,,0.07899,0.00018,0.00093,0.02897,0.109,0.,0.031,,,,,,,,,,,,,,,
6518,1,6518,,,,,,,,,,,,,,,,,,,,0.024,0.,0.024,,,,,,,,,
6518,6518,1,,,,,,,,,,,,,,,,,,,,0.029,0.,0.029,,,,,,,,,
6533,1,6533,,,,0.032,0.,0.032,0.018,0.,0.018,,,,,,,,,,,,,,,,,,,,,,
6533,6533,1,,,,0.013,0.,0.013,0.022,0.,0.022,,,,,,,,,,,,,,,,,,,,,,
6538,1,6538,,,,,,,,,,0.08002,0.00019,0.00087,0.01734,0.098,0.,0.019,,,,,,,,,,,,,,,
6538,6538,1,,,,,,,,,,0.07924,0.00018,0.00091,0.02427,0.104,0.,0.026,,,,,,,,,,,,,,,
6554,1,6554,,,,,,,,,,0.07417,0.00018,0.00058,0.01753,0.092,0.,0.019,,,,0.023,0.,0.023,,,,,,,,,
6554,6554,1,,,,,,,,,,0.07441,0.00018,0.00065,0.02491,0.1,0.,0.026,,,,0.049,0.,0.049,,,,,,,,,
6587,1,6587,,,,,,,,,,0.07957,0.00019,0.00082,0.02080,0.101,0.,0.022,,,,,,,,,,,,,,,
6587,6587,1,,,,,,,,,,0.08124,0.00018,0.00092,0.02510,0.107,0.,0.027,,,,,,,,,,,,,,,
6590,1,6590,,,,,,,,,,,,,,,,,,,,0.023,0.,0.023,,,,,,,,,
6590,6590,1,,,,,,,,,,,,,,,,,,,,0.036,0.,0.036,,,,,,,,,
6592,1,6592,,,,0.019,0.,0.019,0.018,0.,0.018,,,,,,,,,,,,,,,,,,,,,,
6592,6592,1,,,,0.016,0.,0.016,0.015,0.,0.015,,,,,,,,,,,,,,,,,,,,,,
6615,1,6615,,,,,,,0.018,0.,0.018,,,,,,,,,,,,,,,,,,,,,,
6615,6615,1,,,,,,,0.019,0.,0.019,,,,,,,,,,,,,,,,,,,,,,
6626,1,6626,,,,,,,,,,,,,,,,,,,,0.023,0.,0.023,,,,,,,,,
6626,6626,1,,,,,,,,,,,,,,,,,,,,0.03,0.003,0.027,,,,,,,,,
6635,1,6635,,,,,,,,,,0.07968,0.00018,0.00084,0.01813,0.099,0.,0.02,,,,,,,,,,,,,,,
6635,6635,1,,,,,,,,,,0.07944,0.00019,0.00096,0.02532,0.106,0.,0.027,,,,,,,,,,,,,,,
6642,81,82,,,,0.012,0.,0.012,0.009,0.,0.009,0.07930,0.00018,0.00072,0.02006,0.1,0.,0.021,,,,0.026,0.,0.026,,,,,,,,,
6650,1,6650,,,,0.017,0.,0.017,0.026,0.,0.026,,,,,,,,,,,,,,,,,,,,,,
6650,6650,1,,,,0.013,0.,0.013,0.016,0.,0.016,,,,,,,,,,,,,,,,,,,,,,
6662,1,6662,,,,,,,,,,,,,,,,,,,,0.04,0.,0.04,,,,,,,,,
6662,6662,1,,,,,,,,,,,,,,,,,,,,0.03,0.,0.03,,,,,,,,,
6684,1,6684,,,,,,,,,,0.07976,0.00018,0.00088,0.01988,0.1,0.,0.021,,,,,,,,,,,,,,,
6684,6684,1,,,,,,,,,,0.07943,0.00018,0.00094,0.02488,0.105,0.003,0.023,,,,,,,,,,,,,,,
6697,1,6697,,,,0.022,0.,0.022,,,,,,,,,,,,,,,,,,,,,,,,,
6697,6697,1,,,,0.014,0.,0.014,,,,,,,,,,,,,,,,,,,,,,,,,
6698,1,6698,,,,,,,,,,,,,,,,,,,,0.022,0.,0.022,,,,,,,,,
6698,6698,1,,,,,,,,,,,,,,,,,,,,0.075,0.,0.075,,,,,,,,,
6708,1,6708,,,,0.022,0.,0.022,0.043,0.,0.043,,,,,,,,,,,,,,,,,,,,,,
6708,6708,1,,,,0.016,0.,0.016,0.015,0.,0.015,,,,,,,,,,,,,,,,,,,,,,
6733,1,6733,,,,,,,,,,0.07874,0.00018,0.00088,0.01868,0.098,0.,0.02,,,,,,,,,,,,,,,
6733,6733,1,,,,,,,,,,0.07993,0.00019,0.00095,0.02553,0.106,0.,0.027,,,,,,,,,,,,,,,
6734,1,6734,,,,,,,,,,,,,,,,,,,,0.023,0.,0.023,,,,,,,,,
6734,6734,1,,,,,,,,,,,,,,,,,,,,0.032,0.,0.032,,,,,,,,,
6767,1,6767,,,,0.037,0.,0.037,0.023,0.,0.023,,,,,,,,,,,,,,,,,,,,,,
6767,6767,1,,,,0.014,0.,0.014,0.021,0.,0.021,,,,,,,,,,,,,,,,,,,,,,
6770,1,6770,,,,,,,,,,,,,,,,,,,,0.041,0.,0.041,,,,,,,,,
6770,6770,1,,,,,,,,,,,,,,,,,,,,0.03,0.,0.03,,,,,,,,,
6782,1,6782,,,,,,,,,,0.07978,0.00018,0.00086,0.01816,0.099,0.,0.02,,,,,,,,,,,,,,,
6782,6782,1,,,,,,,,,,0.07948,0.00018,0.00093,0.02557,0.106,0.,0.027,,,,,,,,,,,,,,,
6806,1,6806,,,,,,,,,,,,,,,,,,,,0.023,0.,0.023,,,,,,,,,
6806,82,83,,,,0.017,0.,0.017,0.009,0.,0.009,0.07944,0.00018,0.00074,0.03131,0.111,0.,0.033,,,,0.022,0.,0.022,,,,,,,,,
6806,6806,1,,,,,,,,,,,,,,,,,,,,0.033,0.,0.033,,,,,,,,,
6825,1,6825,,,,0.022,0.,0.022,0.029,0.,0.029,,,,,,,,,,,,,,,,,,,,,,
6825,6825,1,,,,0.014,0.,0.014,0.039,0.,0.039,,,,,,,,,,,,,,,,,,,,,,
6830,1,6830,,,,,,,,,,0.07841,0.00018,0.00088,0.02225,0.101,0.,0.024,,,,,,,,,,,,,,,
6830,6830,1,,,,,,,,,,0.07942,0.00018,0.00092,0.02509,0.105,0.003,0.023,,,,,,,,,,,,,,,
6842,1,6842,,,,,,,,,,,,,,,,,,,,0.023,0.,0.023,,,,,,,,,
6842,6842,1,,,,,,,,,,,,,,,,,,,,0.051,0.,0.051,,,,,,,,,
6860,1,6860,,,,0.027,0.,0.027,0.019,0.,0.019,,,,,,,,,,,,,,,,,,,,,,
6860,6860,1,,,,0.014,0.,0.014,0.015,0.003,0.011,,,,,,,,,,,,,,,,,,,,,,
6878,1,6878,,,,,,,,,,,,,,,,,,,,0.024,0.,0.024,,,,,,,,,
6878,6878,1,,,,,,,,,,,,,,,,,,,,0.031,0.,0.031,,,,,,,,,
6879,1,6879,,,,,,,,,,0.07964,0.00019,0.00087,0.02432,0.105,0.,0.026,,,,,,,,,,,,,,,
6879,6879,1,,,,,,,,,,0.07877,0.00018,0.00094,0.02598,0.106,0.,0.028,,,,,,,,,,,,,,,
6883,1,6883,,,,0.016,0.,0.016,0.019,0.,0.019,,,,,,,,,,,,,,,,,,,,,,
6883,6883,1,,,,0.014,0.,0.014,0.021,0.,0.021,,,,,,,,,,,,,,,,,,,,,,
6914,1,6914,,,,,,,,,,,,,,,,,,,,0.023,0.,0.023,,,,,,,,,
6914,6914,1,,,,,,,,,,,,,,,,,,,,0.03,0.,0.03,,,,,,,,,
6928,1,6928,,,,,,,,,,0.08020,0.00019,0.00088,0.02216,0.103,0.,0.024,,,,,,,,,,,,,,,
6928,6928,1,,,,,,,,,,0.08034,0.00018,0.00106,0.02629,0.108,0.,0.028,,,,,,,,,,,,,,,
6942,1,6942,,,,0.026,0.,0.026,0.027,0.,0.027,,,,,,,,,,,,,,,,,,,,,,
6942,6942,1,,,,0.019,0.,0.019,0.018,0.,0.018,,,,,,,,,,,,,,,,,,,,,,
6950,1,6950,,,,,,,,,,,,,,,,,,,,0.03,0.,0.03,,,,,,,,,
6950,6950,1,,,,,,,,,,,,,,,,,,,,0.031,0.,0.031,,,,,,,,,
6972,83,84,,,,0.019,0.,0.019,0.009,0.,0.009,0.07992,0.00018,0.00076,0.01893,0.1,0.,0.021,,,,0.036,0.,0.036,,,,,,,,,
6977,1,6977,,,,,,,,,,0.07961,0.00018,0.00088,0.02038,0.101,0.,0.022,,,,,,,,,,,,,,,
6977,6977,1,,,,,,,,,,0.07921,0.00018,0.00093,0.02697,0.107,0.,0.029,,,,,,,,,,,,,,,
6986,1,6986,,,,,,,,,,,,,,,,,,,,0.024,0.,0.024,,,,,,,,,
6986,6986,1,,,,,,,,,,,,,,,,,,,,0.032,0.,0.032,,,,,,,,,
7000,1,7000,,,,0.026,0.,0.026,0.03,0.,0.03,,,,,,,,,,,,,,,,,,,,,,
7000,7000,1,,,,0.014,0.,0.014,0.031,0.,0.031,,,,,,,,,,,,,,,,,,,,,,
7022,1,7022,,,,,,,,,,,,,,,,,,,,0.024,0.,0.024,,,,,,,,,
7022,7022,1,,,,,,,,,,,,,,,,,,,,0.045,0.,0.045,,,,,,,,,
7023,1,7023,,,,0.017,0.,0.017,,,,,,,,,,,,,,,,,,,,,,,,,
7023,7023,1,,,,0.027,0.,0.027,,,,,,,,,,,,,,,,,,,,,,,,,
7025,1,7025,,,,,,,,,,0.08067,0.00018,0.00095,0.01988,0.101,0.,0.022,,,,,,,,,,,,,,,
7025,7025,1,,,,,,,,,,0.07913,0.00018,0.00096,0.02626,0.106,0.,0.028,,,,,,,,,,,,,,,
7058,1,7058,,,,0.022,0.,0.022,0.019,0.,0.019,0.07350,0.00018,0.00059,0.08562,0.16,0.,0.087,,,,0.024,0.,0.024,,,,,,,,,
7058,7058,1,,,,0.023,0.,0.023,0.016,0.,0.016,0.07384,0.00018,0.00068,0.02715,0.102,0.,0.029,,,,0.042,0.,0.042,,,,,,,,,
7074,1,7074,,,,,,,,,,0.08060,0.00018,0.00089,0.02633,0.108,0.,0.028,,,,,,,,,,,,,,,
7074,7074,1,,,,,,,,,,0.07951,0.00018,0.00093,0.02686,0.107,0.,0.029,,,,,,,,,,,,,,,
7094,1,7094,,,,,,,,,,,,,,,,,,,,0.024,0.,0.024,,,,,,,,,
7094,7094,1,,,,,,,,,,,,,,,,,,,,0.069,0.,0.069,,,,,,,,,
7105,1,7105,,,,,,,0.02,0.,0.02,,,,,,,,,,,,,,,,,,,,,,
7105,7105,1,,,,,,,0.016,0.,0.016,,,,,,,,,,,,,,,,,,,,,,
7117,1,7117,,,,0.037,0.,0.037,0.025,0.,0.025,,,,,,,,,,,,,,,,,,,,,,
7117,7117,1,,,,0.015,0.,0.015,0.039,0.,0.039,,,,,,,,,,,,,,,,,,,,,,
7123,1,7123,,,,,,,,,,0.08028,0.00018,0.00088,0.03118,0.112,0.,0.033,,,,,,,,,,,,,,,
7123,7123,1,,,,,,,,,,0.07984,0.00018,0.00099,0.02755,0.108,0.007,0.022,,,,,,,,,,,,,,,
7130,1,7130,,,,,,,,,,,,,,,,,,,,0.023,0.,0.023,,,,,,,,,
7130,7130,1,,,,,,,,,,,,,,,,,,,,0.041,0.,0.041,,,,,,,,,
7140,84,85,,,,0.021,0.,0.021,0.034,0.,0.034,0.07362,0.00018,0.00042,0.02754,0.101,0.,0.029,,,,0.023,0.,0.023,,,,,,,,,
7166,1,7166,,,,,,,,,,,,,,,,,,,,0.024,0.,0.024,,,,,,,,,
7166,7166,1,,,,,,,,,,,,,,,,,,,,0.032,0.,0.032,,,,,,,,,
7172,1,7172,,,,,,,,,,0.08047,0.00029,0.00088,0.01949,0.101,0.,0.021,,,,,,,,,,,,,,,
7172,7172,1,,,,,,,,,,0.08132,0.00018,0.00098,0.02720,0.109,0.,0.029,,,,,,,,,,,,,,,
7175,1,7175,,,,0.038,0.,0.038,0.041,0.,0.041,,,,,,,,,,,,,,,,,,,,,,
7175,7175,1,,,,0.017,0.,0.017,0.038,0.,0.038,,,,,,,,,,,,,,,,,,,,,,
7187,1,7187,,,,0.017,0.,0.017,,,,,,,,,,,,,,,,,,,,,,,,,
7187,7187,1,,,,0.028,0.,0.028,,,,,,,,,,,,,,,,,,,,,,,,,
7202,1,7202,,,,,,,,,,,,,,,,,,,,0.049,0.,0.049,,,,,,,,,
7202,7202,1,,,,,,,,,,,,,,,,,,,,0.032,0.,0.032,,,,,,,,,
7221,1,7221,,,,,,,,,,0.08010,0.00018,0.00091,0.01958,0.1,0.,0.021,,,,,,,,,,,,,,,
7221,7221,1,,,,,,,,,,0.07955,0.00018,0.00106,0.03150,0.112,0.011,0.022,,,,,,,,,,,,,,,
7233,1,7233,,,,0.023,0.,0.023,0.051,0.,0.051,,,,,,,,,,,,,,,,,,,,,,
7233,7233,1,,,,0.015,0.,0.015,0.016,0.,0.016,,,,,,,,,,,,,,,,,,,,,,
7238,1,7238,,,,,,,,,,,,,,,,,,,,0.035,0.,0.035,,,,,,,,,
7238,7238,1,,,,,,,,,,,,,,,,,,,,0.032,0.,0.032,,,,,,,,,
7269,1,7269,,,,,,,,,,0.07980,0.00018,0.00088,0.01955,0.1,0.,0.021,,,,,,,,,,,,,,,
7269,7269,1,,,,,,,,,,0.08020,0.00018,0.00097,0.05182,0.133,0.,0.054,,,,,,,,,,,,,,,
7274,1,7274,,,,,,,,,,,,,,,,,,,,0.035,0.,0.035,,,,,,,,,
7274,7274,1,,,,,,,,,,,,,,,,,,,,0.033,0.,0.033,,,,,,,,,
7292,1,7292,,,,0.021,0.,0.021,0.05,0.,0.05,,,,,,,,,,,,,,,,,,,,,,
7292,7292,1,,,,0.019,0.,0.019,0.022,0.,0.022,,,,,,,,,,,,,,,,,,,,,,
7310,1,7310,,,,,,,,,,,,,,,,,,,,0.025,0.,0.025,,,,,,,,,
7310,85,86,,,,0.02,0.,0.02,0.01,0.,0.01,0.08024,0.00018,0.00076,0.01984,0.101,0.,0.021,,,,0.024,0.,0.024,,,,,,,,,
7310,7310,1,,,,,,,,,,,,,,,,,,,,0.043,0.003,0.039,,,,,,,,,
7318,1,7318,,,,,,,,,,0.07980,0.00018,0.00090,0.02749,0.108,0.,0.029,,,,,,,,,,,,,,,
7318,7318,1,,,,,,,,,,0.08072,0.00018,0.00108,0.02777,0.109,0.,0.03,,,,,,,,,,,,,,,
7346,1,7346,,,,,,,,,,,,,,,,,,,,0.04,0.,0.04,,,,,,,,,
7346,7346,1,,,,,,,,,,,,,,,,,,,,0.032,0.,0.032,,,,,,,,,
7350,1,7350,,,,0.017,0.,0.017,0.041,0.,0.041,,,,,,,,,,,,,,,,,,,,,,
7350,7350,1,,,,0.016,0.,0.016,0.018,0.,0.018,,,,,,,,,,,,,,,,,,,,,,
7367,1,7367,,,,,,,,,,0.08168,0.00018,0.00088,0.03308,0.116,0.,0.035,,,,,,,,,,,,,,,
7367,7367,1,,,,,,,,,,0.08007,0.00018,0.00099,0.02927,0.11,0.,0.031,,,,,,,,,,,,,,,
7382,1,7382,,,,,,,,,,,,,,,,,,,,0.026,0.,0.026,,,,,,,,,
7382,7382,1,,,,,,,,,,,,,,,,,,,,0.042,0.,0.042,,,,,,,,,
7408,1,7408,,,,0.027,0.,0.027,0.029,0.,0.029,,,,,,,,,,,,,,,,,,,,,,
7408,7408,1,,,,0.027,0.,0.027,0.039,0.,0.039,,,,,,,,,,,,,,,,,,,,,,
7416,1,7416,,,,,,,,,,0.08023,0.00018,0.00093,0.03216,0.113,0.003,0.03,,,,,,,,,,,,,,,
7416,7416,1,,,,,,,,,,0.07974,0.00019,0.00097,0.02788,0.109,0.,0.029,,,,,,,,,,,,,,,
7418,1,7418,,,,,,,,,,,,,,,,,,,,0.025,0.003,0.021,,,,,,,,,
7418,7418,1,,,,,,,,,,,,,,,,,,,,0.064,0.,0.064,,,,,,,,,
7454,1,7454,,,,,,,,,,,,,,,,,,,,0.026,0.,0.026,,,,,,,,,
7454,7454,1,,,,,,,,,,,,,,,,,,,,0.056,0.,0.056,,,,,,,,,
7464,1,7464,,,,,,,,,,0.07982,0.00019,0.00095,0.01994,0.101,0.,0.022,,,,,,,,,,,,,,,
7464,7464,1,,,,,,,,,,0.08045,0.00019,0.00103,0.02779,0.109,0.,0.03,,,,,,,,,,,,,,,
7467,1,7467,,,,0.025,0.,0.025,0.036,0.,0.036,,,,,,,,,,,,,,,,,,,,,,
7467,7467,1,,,,0.032,0.,0.032,0.029,0.,0.029,,,,,,,,,,,,,,,,,,,,,,
7482,86,87,,,,0.01,0.,0.01,0.01,0.,0.01,0.07366,0.00018,0.00042,0.01989,0.094,0.,0.021,,,,0.037,0.,0.037,,,,,,,,,
7490,1,7490,,,,,,,,,,,,,,,,,,,,0.026,0.,0.026,,,,,,,,,
7490,7490,1,,,,,,,,,,,,,,,,,,,,0.034,0.,0.034,,,,,,,,,
7513,1,7513,,,,,,,,,,0.07974,0.00018,0.00091,0.02029,0.101,0.,0.022,,,,,,,,,,,,,,,
7513,7513,1,,,,,,,,,,0.08072,0.00018,0.00105,0.03143,0.113,0.,0.033,,,,,,,,,,,,,,,
7525,1,7525,,,,0.035,0.,0.035,0.02,0.,0.02,,,,,,,,,,,,,,,,,,,,,,
7525,7525,1,,,,0.016,0.,0.016,0.042,0.,0.042,,,,,,,,,,,,,,,,,,,,,,
7526,1,7526,,,,,,,,,,,,,,,,,,,,0.032,0.,0.032,,,,,,,,,
7526,7526,1,,,,,,,,,,,,,,,,,,,,0.034,0.,0.034,,,,,,,,,
7562,1,7562,,,,,,,,,,0.07322,0.00018,0.00059,0.02010,0.094,0.,0.021,,,,0.025,0.,0.025,,,,,,,,,
7562,7562,1,,,,,,,,,,0.07357,0.00017,0.00065,0.02920,0.103,0.,0.031,,,,0.034,0.,0.034,,,,,,,,,
7583,1,7583,,,,0.033,0.,0.033,0.021,0.,0.021,,,,,,,,,,,,,,,,,,,,,,
7583,7583,1,,,,0.018,0.,0.018,0.017,0.,0.017,,,,,,,,,,,,,,,,,,,,,,
7595,1,7595,,,,0.021,0.003,0.017,,,,,,,,,,,,,,,,,,,,,,,,,
7595,7595,1,,,,0.017,0.,0.017,,,,,,,,,,,,,,,,,,,,,,,,,
7598,1,7598,,,,,,,,,,,,,,,,,,,,0.033,0.,0.033,,,,,,,,,
7598,7598,1,,,,,,,,,,,,,,,,,,,,0.035,0.,0.035,,,,,,,,,
7616,1,7616,,,,,,,,,,0.08070,0.00019,0.00095,0.02048,0.102,0.003,0.019,,,,,,,,,,,,,,,
7616,7616,1,,,,,,,,,,0.08120,0.00018,0.00102,0.03653,0.119,0.,0.038,,,,,,,,,,,,,,,
7634,1,7634,,,,,,,,,,,,,,,,,,,,0.026,0.,0.026,,,,,,,,,
7634,7634,1,,,,,,,,,,,,,,,,,,,,0.035,0.,0.035,,,,,,,,,
7642,1,7642,,,,0.021,0.,0.021,0.024,0.,0.024,,,,,,,,,,,,,,,,,,,,,,
7642,7642,1,,,,0.025,0.,0.025,0.02,0.,0.02,,,,,,,,,,,,,,,,,,,,,,
7656,1,7656,,,,,,,0.051,0.003,0.047,,,,,,,,,,,,,,,,,,,,,,
7656,87,88,,,,0.01,0.,0.01,0.01,0.,0.01,0.08001,0.00018,0.00078,0.02082,0.102,0.,0.022,,,,0.055,0.,0.055,,,,,,,,,
7656,7656,1,,,,,,,0.061,0.,0.061,,,,,,,,,,,,,,,,,,,,,,
7670,1,7670,,,,,,,,,,0.08015,0.00018,0.00091,0.02318,0.104,0.,0.025,,,,0.041,0.,0.041,,,,,,,,,
7670,7670,1,,,,,,,,,,0.08114,0.00019,0.00106,0.02928,0.111,0.,0.031,,,,0.035,0.,0.035,,,,,,,,,
7700,1,7700,,,,0.021,0.,0.021,0.038,0.,0.038,,,,,,,,,,,,,,,,,,,,,,
7700,7700,1,,,,0.016,0.,0.016,0.024,0.,0.024,,,,,,,,,,,,,,,,,,,,,,
7706,1,7706,,,,,,,,,,,,,,,,,,,,0.036,0.,0.036,,,,,,,,,
7706,7706,1,,,,,,,,,,,,,,,,,,,,0.035,0.,0.035,,,,,,,,,
7724,1,7724,,,,,,,,,,0.07992,0.00018,0.00098,0.02701,0.108,0.003,0.025,,,,,,,,,,,,,,,
7724,7724,1,,,,,,,,,,0.07958,0.00021,0.00106,0.02953,0.11,0.,0.031,,,,,,,,,,,,,,,
7742,1,7742,,,,,,,,,,,,,,,,,,,,0.028,0.,0.028,,,,,,,,,
7742,7742,1,,,,,,,,,,,,,,,,,,,,0.035,0.,0.035,,,,,,,,,
7758,1,7758,,,,0.022,0.,0.022,0.046,0.,0.046,,,,,,,,,,,,,,,,,,,,,,
7758,7758,1,,,,0.016,0.,0.016,0.023,0.,0.023,,,,,,,,,,,,,,,,,,,,,,
7778,1,7778,,,,,,,,,,0.08101,0.00018,0.00095,0.02483,0.107,0.,0.027,,,,0.053,0.,0.053,,,,,,,,,
7778,7778,1,,,,,,,,,,0.07900,0.00018,0.00098,0.02932,0.109,0.003,0.028,,,,0.036,0.,0.036,,,,,,,,,
7814,1,7814,,,,,,,,,,,,,,,,,,,,0.033,0.,0.033,,,,,,,,,
7814,7814,1,,,,,,,,,,,,,,,,,,,,0.034,0.,0.034,,,,,,,,,
7817,1,7817,,,,0.027,0.,0.027,0.034,0.,0.034,,,,,,,,,,,,,,,,,,,,,,
7817,7817,1,,,,0.018,0.,0.018,0.036,0.,0.036,,,,,,,,,,,,,,,,,,,,,,
7832,1,7832,,,,,,,,,,0.08021,0.00018,0.00095,0.02109,0.102,0.,0.023,,,,,,,,,,,,,,,
7832,88,89,,,,0.017,0.,0.017,0.01,0.,0.01,0.08054,0.00018,0.00075,0.03082,0.112,0.,0.032,,,,0.032,0.,0.032,,,,,,,,,
7832,7832,1,,,,,,,,,,0.08044,0.00019,0.00112,0.03989,0.121,0.,0.041,,,,,,,,,,,,,,,
7840,1,7840,,,,0.019,0.,0.019,,,,,,,,,,,,,,,,,,,,,,,,,
7840,7840,1,,,,0.034,0.003,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
7850,1,7850,,,,,,,,,,,,,,,,,,,,0.027,0.,0.027,,,,,,,,,
7850,7850,1,,,,,,,,,,,,,,,,,,,,0.036,0.,0.036,,,,,,,,,
7875,1,7875,,,,0.035,0.,0.035,0.021,0.,0.021,,,,,,,,,,,,,,,,,,,,,,
7875,7875,1,,,,0.021,0.,0.021,0.04,0.,0.04,,,,,,,,,,,,,,,,,,,,,,
